"genes","logFC","logCPM","PValue","FDR"
"HSD17B10",-0.243122726212033,6.80833872468994,0.230194583047382,0.450406921370067
"ANXA3",0.62189872699724,2.04874375799483,0.230299267355538,0.450513550568581
"COX7A2L",-0.253903132149429,7.03111945355445,0.230316090034837,0.450513550568581
"C1QTNF6",0.45761703996368,1.69410900834315,0.230452675577564,0.450715152845954
"BAZ2A",-0.21324682848619,4.80293021963662,0.230938309256509,0.451536320344659
"PRDX4",-0.20729622762612,7.1508146400698,0.230939705117524,0.451536320344659
"NID1",0.41506437311369,4.33306212242365,0.231075566768144,0.451736270829378
"TRMT2B",0.325788909199409,3.18046845407447,0.231264677588272,0.452040246380565
"SOCS1",0.58250502780413,2.99088149222745,0.231396429615328,0.452232033809259
"DHX40",0.348245503082479,4.26996068293883,0.231514489617126,0.45239701022989
"RNF220",-0.204949338731195,5.5807328469535,0.231814008700456,0.452916472099146
"GDPD1",-0.592058026450332,1.67976696298757,0.231883900622634,0.452987204383544
"ZNF267",0.41662372665897,2.14243250855377,0.232008435327196,0.453164645759656
"KCNQ3",-0.437074977868938,1.81579278312165,0.232119969030663,0.45330033230571
"COP1",-0.345721793657955,3.92727397498629,0.232145328592676,0.45330033230571
"CHUK",-0.241967081481181,4.36761251588431,0.23229214859348,0.453428402871483
"EPOP",-0.268710817119417,3.5569977392572,0.232317528525342,0.453428402871483
"APRT",0.228409463930427,7.87830269076836,0.23231789529746,0.453428402871483
"CP",-0.257060732501241,7.65168087719599,0.232345805130486,0.453428402871483
"ITPR1",-0.66936043614014,1.21688248914865,0.232423210468595,0.453513639233888
"TMX2",-0.247291996672694,7.10158675758872,0.2325004481121,0.453547635791404
"C8orf44",0.656660511757221,1.3747288962229,0.232527210997553,0.453547635791404
"IFT27",-0.29038836369756,5.47149040387197,0.232545377712632,0.453547635791404
"ECE1",-0.278446765683585,4.87076863660587,0.232627614201409,0.453547635791404
"C6orf136",-0.372592950470932,4.93527533125093,0.232664272354602,0.453547635791404
"NDFIP2",-0.210326878717458,5.67100140813361,0.232664652829169,0.453547635791404
"TYRP1",1.0054193636766,1.36258506878277,0.232676750832151,0.453547635791404
"ENSG00000293268",-0.403480117716709,1.89678508854331,0.233060666470321,0.454230137898237
"THG1L",0.309837115975705,3.07918311583282,0.233153642374109,0.454345489182937
"IDS",0.319711741887346,4.88515706687151,0.233190917376717,0.454352278662127
"TIGD5",-0.366315689073876,3.61787266246318,0.233294509577972,0.454488260762881
"EXT1",-0.535756527657061,5.16109972550014,0.233329143638192,0.45448988343606
"ZNRF3",-0.3391229941851,2.63004139329458,0.233364950101492,0.454493788972286
"SPIRE2",0.536760222539906,3.13678770121928,0.233651866370422,0.45493562850449
"KAT5",0.274944237598399,4.39519468835983,0.233659486126135,0.45493562850449
"NAPEPLD",-0.271699167047652,3.19870621535678,0.233795818836034,0.455135164336081
"PSMB7",0.207275629795513,7.07484847105871,0.233879672246658,0.455211532363993
"ATL3",0.247981769788925,5.61101651228131,0.233902757481989,0.455211532363993
"ATR",0.257898872878761,3.73047041238469,0.234030376511168,0.455393985900024
"SYT9-AS1",-0.538925765625608,1.27398744447799,0.234077630432033,0.45542002876416
"VMAC",-0.532111284824253,2.12336667415825,0.23411623899096,0.455429246162101
"SMARCD3",-0.212803408660101,5.75868845140134,0.234257430619353,0.455533200813839
"TMCC1-DT",0.404186695735933,2.06411016568606,0.234271506598994,0.455533200813839
"COL5A2",-0.944417643474802,0.811415058848249,0.234276392417488,0.455533200813839
"ZNF586",0.481022191745685,2.02349803839964,0.234305192386472,0.455533200813839
"GLG1",-0.22679940591996,5.60297729035861,0.234428333388789,0.455706718338248
"ZC2HC1A",0.485558861352607,2.02453279202492,0.234462824211759,0.455707882964919
"ANKAR",0.667686628159948,1.32918056697929,0.234608077916221,0.455924297681965
"GRB7",0.644385949604228,3.37884801675191,0.234666102498228,0.455971158120111
"ENSG00000249413",-0.480597725492286,1.65738238432372,0.23491669085475,0.45639211461248
"KYAT3",-0.235283619657008,4.04501426500187,0.235258889088527,0.456987883788243
"SLC35A3",-0.245256481054884,3.64152912265523,0.235302656203117,0.456987883788243
"NCOA5",0.24696642044451,4.05956689033196,0.235325309188591,0.456987883788243
"ENSG00000290573",-0.724764014756629,1.58169820326914,0.235499578102175,0.457260263850087
"SS18L2",-0.255917022196532,4.70420591019745,0.235648095641935,0.457482572047568
"PLXNB2",0.267883793056855,7.73043010605319,0.235706492821134,0.457529883423267
"SSH2",-0.25058192243086,4.01716700218919,0.235797292905648,0.457640069343149
"MED11",-0.235986317408883,4.55057193104903,0.2359124928355,0.457797572328782
"BTBD8",-0.60410539792121,1.13576716322463,0.235954648095336,0.457813304226534
"GBA1",0.218685150603251,5.2587332592704,0.23624848746061,0.458255765418176
"SLC16A3",0.383584138060193,3.15262653948351,0.236250852735296,0.458255765418176
"B4GALT2",0.365038231234143,4.57000741422454,0.23635815236137,0.458342831638063
"KAT2A",0.279682029692111,4.41926946046239,0.236363914515717,0.458342831638063
"ENSG00000290823",-0.579629872524577,1.0451208497168,0.236472783693264,0.458487822572405
"PLEKHF1",0.375441473544782,4.96918709741873,0.236643496947997,0.458752661470988
"RPS4X",0.262594188884496,10.5128901691605,0.236685897527544,0.458768715317191
"AKAP8L",0.245472059716706,5.17562439386166,0.236745038648468,0.458771069777652
"RELCH",-0.33617329502718,3.78549930721281,0.236777668863548,0.458771069777652
"GALNT7",0.406854613477847,2.26696003344018,0.236802779834628,0.458771069777652
"HSPB7",-0.864881847350404,0.782318999188812,0.23682359031137,0.458771069777652
"EIF3D",0.251819991103196,7.15368999938983,0.237022257684682,0.459089783467046
"TCN2",-0.582566423178277,5.5752315041119,0.23729298248949,0.4595479537021
"ENSG00000291055",0.56127037830565,1.77473422007707,0.237429221089578,0.459679922966112
"DLX5",-0.566707414319537,2.77041073274501,0.237429500594946,0.459679922966112
"MIR3936HG",0.592704528508374,0.851378583825752,0.237523150122121,0.459795029735393
"WT1",-0.438364462123818,1.85210589243965,0.237594427116338,0.459866801066113
"ENSG00000275895",-1.67249313578805,3.24399150488472,0.237745180225405,0.4600923565502
"MMP24",-0.456748967237346,3.35244870018812,0.237956065464574,0.460384739805434
"NMT1",-0.183291715178077,6.02940163013952,0.237971361996969,0.460384739805434
"DAB2IP",0.388045185290765,1.97542857693623,0.237998983072108,0.460384739805434
"EEF2",-0.232147061775867,10.4189952101944,0.238244198473736,0.460792792387494
"GFUS",0.262983693729682,5.37740820699724,0.238385054660557,0.460998913413757
"ZNF599",-0.491634550524001,1.47632264159484,0.238437124364076,0.461033300862721
"SLC9A3",0.320143399853455,3.46213666756448,0.238553392625994,0.461191792559182
"ACTR3B",-0.280418642674756,3.32023628473891,0.239076977367044,0.462011605370434
"ZNF564",0.338650252587315,2.69984482432151,0.239077224051984,0.462011605370434
"ENSG00000275964",-0.505248192918671,1.89706798601969,0.239090598077644,0.462011605370434
"PLIN2",-0.316147130637797,8.25726811951627,0.239114886343362,0.462011605370434
"CUTA",-0.273224034570636,7.27919013514223,0.239168234044989,0.462048286633466
"CENPV",0.240645610666649,4.75795992911775,0.239276449711575,0.462190941362136
"ADAMTS7",0.398253668667905,3.62721368054883,0.239347459129275,0.462261697134765
"PAIP1",-0.188608762839036,5.97137678634365,0.239467834069001,0.462387777483407
"MRPL38",-0.251107165107392,5.97119043690765,0.239481517357909,0.462387777483407
"RARS1",0.228897936562782,5.60552580300797,0.239582402119502,0.462516149159917
"JUN",-0.644320833104533,8.26200437755185,0.239815281683942,0.462899264645749
"ENSG00000288973",0.404443713393524,2.44642162780064,0.239887188430832,0.462971599776227
"WDR45",-0.291827077018981,5.46464710296406,0.239940317373086,0.463007679018156
"GUSB",-0.271750813761075,6.58115697141371,0.240000789476316,0.463057915812677
"RUNDC1",0.296834926962166,3.40775343410628,0.240135260274367,0.463250890910925
"PPP3CA",-0.324682997293185,4.61882667625176,0.240297389976399,0.463497160468034
"TIMM8B",0.272882623251018,6.94331230623497,0.240402136745725,0.463610006399373
"SLC66A1",-0.240918348132481,4.48069682802061,0.240428626358097,0.463610006399373
"PMM1",-0.222561474547691,5.04003758658707,0.240461794681433,0.463610006399373
"SLC39A7",-0.27678174245001,6.67265180780453,0.240493811887225,0.463610006399373
"NT5DC1",-0.270200315081485,5.96635561151274,0.240623242563965,0.463793021719476
"NUDCD1",0.273979494827425,3.65916289807341,0.240741429612404,0.463929646689834
"MAPK6",0.197974396766891,5.45232087874497,0.240763132128637,0.463929646689834
"ARGLU1",0.31507620622209,4.88538510119647,0.240901233923701,0.46412924363635
"WASHC1",0.501230233447425,1.77709140055546,0.241024582454973,0.464300363279308
"NUTM2A",-0.810746444768449,0.90085380518517,0.241105676943324,0.464390049015891
"SPTAN1",0.325335830906744,5.21144448519274,0.24116846638296,0.4644283104189
"KRBOX4",0.310817343941191,3.04094466164303,0.241194622315572,0.4644283104189
"CUL5",-0.250516389057202,3.95369562492652,0.241391827108508,0.464671356655495
"FCHSD1",0.7134529913431,1.37693266228386,0.241427624872219,0.464671356655495
"SYNJ1",0.406382119912117,2.33878123751496,0.24143685223679,0.464671356655495
"CDV3",-0.196164627789053,6.54659166412384,0.241533550910888,0.464671356655495
"BTBD2",-0.251895614697643,5.24427495814143,0.241547928508144,0.464671356655495
"STXBP1",-0.298229876953182,4.08118815475497,0.241550052691351,0.464671356655495
"ANKFY1",-0.256039914006257,4.63246969800866,0.241592087859083,0.464671356655495
"RNF32",0.489000195273579,1.85297828895112,0.241597311793735,0.464671356655495
"PHLPP2",-0.394535900821878,1.84177171456734,0.241828199699395,0.465048909204529
"ZGPAT",0.302486506183808,3.65628405152988,0.241941004808479,0.465135334899045
"PI4KA",-0.263384761023824,4.84633147821917,0.241942327255981,0.465135334899045
"TIMM29",0.296351349455483,3.62976274248822,0.242034567041285,0.465233967113011
"ENSG00000253584",-0.523365460716861,1.60876783400579,0.242068424190852,0.465233967113011
"NNT-AS1",0.353848007537109,4.44791540674309,0.242101699906114,0.465233967113011
"NBPF26",0.662774682523543,0.813573466041855,0.242132031969125,0.465233967113011
"MEF2C-AS1",0.505411467959487,1.70270538444931,0.242172720337648,0.465245663331906
"PSME2",0.252888671784784,6.9333817808169,0.24223786679756,0.46530433670857
"EIF2AK1",-0.202855910580441,6.77055160992849,0.242393218550467,0.465536240055646
"AP3S1",0.216515202252982,5.99756053130337,0.242571425517182,0.465811966224512
"GBP2",-0.247859622502094,5.46145329958335,0.24271967451908,0.465982677219701
"ENTPD6",0.246861933400198,5.22454268489396,0.242734921336141,0.465982677219701
"TMEM248",-0.250184059678773,5.8496278156536,0.242764290787149,0.465982677219701
"DCLK1",0.607804511094324,1.59273824612807,0.242921286803267,0.466217473930449
"PUF60",0.192712213621732,6.21826804498664,0.243118450754114,0.466453528008877
"LSP1P5",0.259121644409235,5.18169936508492,0.243144890542939,0.466453528008877
"KATNA1",0.302307699515162,3.2326843981539,0.243185522919821,0.466453528008877
"ZZZ3",-0.238462258494993,3.90638160150181,0.243195856943372,0.466453528008877
"LINC01748",0.358130080984218,3.05433803940242,0.243217736491911,0.466453528008877
"ODC1-DT",0.564169657314145,1.12726263682076,0.243429384339548,0.466792855366452
"KLHDC3",0.238973067958897,5.46286803765382,0.243712369244346,0.467141106415665
"AGFG1",-0.272124941364772,5.2327184476677,0.243736451084854,0.467141106415665
"KCNK13",-0.481176646402661,2.2000131830097,0.243769342887511,0.467141106415665
"MAMDC4",0.703264866641418,3.17102262907654,0.243773999329821,0.467141106415665
"SRGAP2",0.38724712598949,2.84332634898123,0.243784705021473,0.467141106415665
"TRADD",-0.241401612026492,3.76788556348523,0.243883234761272,0.467263319264757
"NSUN6",0.388727297695375,2.81844065619982,0.243922446717855,0.467271864734047
"EML1",0.490357953631353,2.12575865091122,0.244031251883367,0.467413705530449
"ARFGAP2",-0.204047514797149,5.19715598358333,0.244167762121337,0.467546511502107
"ENSG00000225840",0.221000656890454,5.27465872687251,0.244170132661594,0.467546511502107
"ANKRD42-DT",0.518440306529483,2.02993204197847,0.244351146128214,0.467826500190797
"FKBP8",-0.2140696777015,7.14944067189164,0.244401890832241,0.467857036465021
"DYNC1I1",-0.474975395569438,1.76728430939614,0.244513708616294,0.468004459224866
"MRPL4",-0.299423989557823,7.00679255014315,0.244568490040472,0.468006003240737
"ENSG00000273174",0.552316657584657,1.28107387103758,0.244584127976548,0.468006003240737
"CBX6",0.213299942333998,4.87144615528879,0.244678483987453,0.468119933935017
"TUFT1",0.892519188908685,0.795895225479375,0.244950174914124,0.468573061871576
"PSEN1",-0.218883221672478,4.98423418037282,0.245353420785053,0.46922245718016
"ITGAV",0.291797889992131,5.80582214278072,0.245359444922929,0.46922245718016
"FOXP2",-0.446529811975661,2.44033823410586,0.245950006006121,0.470239761906427
"COX5B",-0.37219093776394,10.1291349611475,0.245961345045954,0.470239761906427
"SPANXA1",0.64453640217389,3.8151128553797,0.246062624348938,0.470366512225735
"ENSG00000260267",0.427692740024671,1.31403035269101,0.246174947150417,0.470423670810379
"PRELID3A",0.574412974550984,0.994725618591398,0.246188351473549,0.470423670810379
"PLXNA2",-0.594268067637168,2.46610009859051,0.246207743785849,0.470423670810379
"SMARCD1",0.25152181018112,4.64346447429985,0.246232470263532,0.470423670810379
"TRIM9",0.599587373191839,1.14684588327597,0.246560726224222,0.470983879075279
"PGBD4",-0.462453807923799,2.44989563541212,0.246689824057082,0.47116354748175
"NHLRC2",0.261164350598637,3.36434314174442,0.246941855751364,0.471577928196682
"MED28",0.282492554902655,4.81510279717661,0.246983293511753,0.471590083010371
"LY6G5B",1.60203579294509,1.75988637852468,0.24715868601944,0.471857971349906
"RAC1",0.210036826248718,7.89803185609283,0.247398400355805,0.472248564904055
"COPS8-DT",0.4127609933452,1.95995787241946,0.247495112834437,0.472336619535002
"CCNJL",-0.550187080763389,2.37157391476843,0.247544003077953,0.472336619535002
"MALSU1",-0.227019892262846,6.59556473675074,0.247549915057501,0.472336619535002
"ENSG00000267284",0.307131884388301,3.63245579947544,0.247612040817451,0.472337329556883
"CRELD1",-0.439937385603443,4.03985098018816,0.247620544105791,0.472337329556883
"NECAP2",0.260555759012777,4.42461411582253,0.247780322988099,0.472575067077727
"NOLC1",0.196342268382739,5.533513740818,0.247896788857882,0.472730140828688
"LYST",-0.306678359957772,3.60753538630886,0.247994833967434,0.472850047862468
"ADARB1",-0.510093051835439,3.23043088276375,0.248156823258454,0.473039600856196
"NBPF14",-0.322377052277656,3.33618388622147,0.248164609879489,0.473039600856196
"SWT1",-0.477912923191834,1.09541854768614,0.248261879475151,0.473092451671968
"ZNF263",-0.267191120287332,3.53309259303367,0.2482627055628,0.473092451671968
"PIN1",0.250474339763217,5.94164906089007,0.248448702465126,0.473372695615035
"NISCH",0.246527520215217,4.22483260410819,0.248500761235894,0.473372695615035
"TSEN34",0.198126521099766,5.41160794870948,0.248525517758868,0.473372695615035
"ZCCHC10",0.253028531073254,4.0211218231228,0.248579850322089,0.473372695615035
"ULK3",0.302115442699972,4.21284098175294,0.248585795309963,0.473372695615035
"GARS1-DT",-0.272257421834524,3.37074915046821,0.248660762378434,0.473448401435914
"OXLD1",-0.197272903783348,4.92571955757528,0.248865983905311,0.473772054309898
"PBX3",0.279183507585714,3.53470539959056,0.248931533772123,0.473829756950731
"ISM1",0.586495709865989,1.49275751501154,0.249141125256074,0.474161581060604
"GPN2",0.277330559763695,3.99302065674439,0.249235990259551,0.474236349073326
"RRP15",0.224841645811958,3.82459607190621,0.249250950386821,0.474236349073326
"PRKCA",-0.328938886917123,3.55046378594696,0.249294376278219,0.474251865228768
"H1-2",0.386509548808541,6.64917938137084,0.249578577949056,0.474725358481117
"UPF2",0.296093128814585,3.15273044488276,0.249642745131811,0.474780247672183
"YIPF2",-0.208959284818094,4.7777883429507,0.249848857853361,0.47510504068679
"FKBPL",0.363692484479864,2.06060938627397,0.250011881884168,0.47528912043447
"RRP1B",0.297891993761323,3.69637219095311,0.2500163579379,0.47528912043447
"TDRD7",0.352928482278965,2.40142514276015,0.250156553592972,0.475488411027864
