"genes","logFC","logCPM","PValue","FDR"
"ZSCAN16-AS1",0.110627328388242,5.40193330254801,0.69842272007716,0.871715575434651
"ENSG00000236212",0.200687911006997,1.7532726624234,0.698541552263225,0.87178296934577
"CRTC1",-0.113168088209095,2.78134565596553,0.698659281439835,0.871839558991363
"TRAPPC1",0.0776810291991023,6.90892589923979,0.698716576505349,0.871839558991363
"NFIL3",-0.165523261736197,5.31339233401654,0.698989932656506,0.871953598960681
"TMEM160",0.0935779512886296,4.72992133743976,0.69905771646583,0.871953598960681
"RAB5C",0.0648362026178794,7.088767543743,0.69908193452041,0.871953598960681
"PSAT1",-0.125758319372382,6.95737611157242,0.699128398977488,0.871953598960681
"VAMP4",0.0994271978627656,3.65810494876696,0.699132214070735,0.871953598960681
"BPNT2",-0.0776436669507984,5.75192621688313,0.699538939322741,0.872379946033536
"TRMT9B",0.130431835541926,5.37238462773188,0.699706699584633,0.872508233572751
"GTPBP10",-0.084774610680037,4.47704661122133,0.699911751576112,0.872519738093123
"NFRKB",-0.10010027840691,3.19983974114132,0.699913035910766,0.872519738093123
"POLR2J4",0.123282698025441,3.58518908990216,0.700028228445219,0.872519738093123
"THRAP3",-0.0844924252991545,5.01476918432972,0.700031871813222,0.872519738093123
"UNK",-0.098480478544325,3.52870813599784,0.700071245426165,0.872519738093123
"EME2",0.203329428190093,2.21638720858155,0.700144361040208,0.872519738093123
"RBBP8",-0.140962802423443,3.97449586344026,0.700170160198185,0.872519738093123
"MRPL49",0.0941443986203478,5.68708054275967,0.700257741168005,0.872548011096746
"FKBP4",-0.0808508985683495,5.51303739830917,0.700388086658267,0.872629560156325
"PRSS27",0.238068493233331,1.26325770301131,0.700644893994489,0.872799059266682
"LZTS1",0.33103936743845,0.833775622202442,0.70065395253046,0.872799059266682
"CCSAP",0.206309119055617,2.23993972422718,0.700767955496511,0.872852198887772
"DPP9",0.0937758460749409,5.19414224725774,0.700832096712329,0.872852198887772
"SIK3",0.0782346926620323,3.6469496541493,0.700941213366573,0.872852198887772
"DNAI4",0.325708408973906,2.8596890399152,0.700956272764403,0.872852198887772
"PITPNM3",0.337600881452756,1.26428045132522,0.701042498206033,0.87287873237136
"TMEM260",-0.0776650668513885,3.21555031985565,0.701294091139008,0.873089935764096
"FNDC4",-0.118831531339376,7.5702266841973,0.70135396087293,0.873089935764096
"SPX",-0.127287938340579,3.08932228822251,0.701406922960268,0.873089935764096
"EIF2B2",0.0699269262921835,4.70044592563349,0.701478970748255,0.873098791139594
"HNRNPK",0.0651286683130628,8.29310544289135,0.701997410889945,0.873635715309518
"CTPS2",-0.0959177041413477,2.62410992538936,0.702040302240023,0.873635715309518
"ALG14",0.0731668676102498,3.9287148532095,0.702301984360889,0.873879282083563
"TSPAN15",-0.24902597321016,0.516370964019955,0.702366012306788,0.873879282083563
"URI1",0.0756576194097029,5.19857161504142,0.702473488431737,0.873919614650622
"INPP4B",0.171928071133744,2.10187663432182,0.702528418470814,0.873919614650622
"MAP3K2",0.0933122750040723,4.35154225885181,0.702756553436008,0.873961652332121
"PLEKHN1",0.230110764291237,1.10301586937682,0.702800606523512,0.873961652332121
"GBA1",0.074103181019684,5.2587332592704,0.702868608614377,0.873961652332121
"N4BP1",0.10340795212913,3.74578833593312,0.702885171666099,0.873961652332121
"HAUS1",-0.110088362977885,3.84197727696937,0.702919191719601,0.873961652332121
"ELP4",-0.129349560987407,3.63968133954746,0.703017943454943,0.873961652332121
"GDAP2",-0.15800483049635,3.00871239193916,0.703019885585872,0.873961652332121
"MRM3",0.0970839600736777,3.84502189713599,0.703082194948427,0.873961652332121
"MAP3K7",-0.0747736517968193,4.29190948812925,0.703470983628394,0.874214015750316
"PRPF39",0.10416594466496,3.73094459414493,0.703535871205178,0.874214015750316
"MT-CO2",0.104876665497428,14.3735459310066,0.703588927306405,0.874214015750316
"UBE3C",-0.0737055738673601,5.98095265360309,0.703605431726542,0.874214015750316
"TNFRSF14",0.144447921502576,4.61864469345233,0.703672412354232,0.874214015750316
"ZSWIM8",-0.0708789726291666,4.9727840724195,0.703675315518791,0.874214015750316
"SDS",0.294989859182507,3.73684898758928,0.703812264154013,0.874234554426365
"NSD2",0.188074139399319,3.58787659740806,0.703821883955481,0.874234554426365
"ELOB",0.0893265249144544,8.55828968397519,0.704013298943521,0.874391540513078
"CASP2",-0.164562428924133,3.02409558858361,0.704133824361282,0.874414195124827
"NUDT9",0.0719854732808078,5.20894015524655,0.70423602248957,0.874414195124827
"TSSK6",0.200196249577701,0.962447243279713,0.704256086537497,0.874414195124827
"CTDSPL",-0.116317858030129,4.52388419809834,0.704399596012463,0.874414195124827
"ENSG00000272221",-0.148377795016166,3.09770544751904,0.70445949427863,0.874414195124827
"C1QTNF6",0.153089900500329,1.69410900834315,0.704468171084837,0.874414195124827
"PPP1R8",-0.0753231306885984,4.56252215814191,0.704521492347941,0.874414195124827
"CAMK2N2",0.081104695783047,4.60378187309715,0.704580521410491,0.874414195124827
"UQCC2",0.0777132016422026,6.56636872640343,0.704675928394841,0.874414195124827
"ABLIM2",0.0712548602983769,4.69062318079433,0.704681854705684,0.874414195124827
"RPE",0.0669444227965592,4.85976380195974,0.704755353129618,0.874424700395021
"ZNF12",0.106432533433131,4.0892407579639,0.704987736996401,0.874632322536778
"WDR48",0.0693324657538611,3.56125073147619,0.705129240241604,0.874727167108461
"SNRNP40",0.098334437041937,4.57027115769557,0.705241802753925,0.87478609592521
"IMMP2L",0.0887087823225361,4.03030722586402,0.705359353577257,0.874833611124604
"TOR3A",0.087589272535461,4.96950540180983,0.705410234405247,0.874833611124604
"TAF2",-0.0698167319723399,3.49907204261778,0.705628365021473,0.874997241280303
"PIGG",-0.0887151170450476,4.09559126520641,0.705672325185453,0.874997241280303
"GABPB1-AS1",-0.0966137270697418,3.52851059679904,0.705817958762234,0.875097120656247
"NBPF9",-0.0923293211620146,4.3810507753632,0.705964687028075,0.875101982210826
"KIF16B",-0.164930215401587,2.49638806805796,0.706002067632524,0.875101982210826
"HERC3",-0.0904935182815713,3.84755202548198,0.706048010941419,0.875101982210826
"ILDR2",-0.220748516074779,2.12239003368397,0.706082210695021,0.875101982210826
"HMCES",0.0794505931719197,5.11830371860492,0.706253877977687,0.875217136324058
"ATAT1",-0.167394028395959,1.36134843738,0.70630530613211,0.875217136324058
"URB1",-0.075589934611591,4.05948904100951,0.706414009137821,0.875271172766969
"EBAG9",0.0859031681318918,5.00906057461303,0.706517559140732,0.87531881509318
"STC1",-0.158167667536284,3.12712259074064,0.706813564833795,0.875538807137255
"SAMD8",-0.147289550372663,2.77471286119768,0.706854037517833,0.875538807137255
"MT-ND3",-0.0834712371589049,12.7766746330189,0.706890472280384,0.875538807137255
"MYH9",0.135557101682321,6.80618511413114,0.706991586295664,0.875583390377775
"JOSD1",-0.0884065819429217,4.56109159562688,0.707299409626792,0.87585559282859
"TMEM35B",0.0871137512689463,5.12437672929366,0.707341654211339,0.87585559282859
"BSDC1",0.0918702895219292,4.52696475100148,0.707408706208886,0.875857961665257
"TAB1",0.0937733825831127,3.90297349138299,0.707730482989956,0.876175681270872
"ABHD10",-0.0856595556156414,5.01816483980536,0.707871104790124,0.876177037074603
"APRT",0.0714616369810902,7.87830269076836,0.707884384045453,0.876177037074603
"ANAPC4",0.135330907958946,3.40315038007734,0.707927066099843,0.876177037074603
"MAOB",0.0689315923844655,7.07776847937455,0.708017288132506,0.876208049353858
"LINC01836",-0.16491586597931,2.27633274744749,0.708229895804087,0.876390500550502
"PAFAH1B1",-0.0676512651266814,5.77404019315863,0.70854771307626,0.876635822943192
"SLCO3A1",0.0824950366268906,3.01503500527454,0.708558539621197,0.876635822943192
"RAB4A",0.0790271337288109,6.20929630237519,0.708636781524675,0.876651961025005
"LENG1",0.0914154481660419,3.55403781626685,0.708753104636601,0.876666435993624
"LRRC23",0.174818643011217,2.10038625910902,0.708800895745314,0.876666435993624
"MRPL23",0.0837168783725403,6.48286265892198,0.70884407943795,0.876666435993624
"DLG5",-0.0843651301040053,4.89085002929729,0.709002892073024,0.876721012069255
"DHCR7-DT",0.164565180481488,2.54596852411557,0.709018614103903,0.876721012069255
"ZNF564",0.136930396643159,2.69984482432151,0.709367538615497,0.877071809124043
"ZNF599",0.185486060652832,1.47632264159484,0.709499839197745,0.877130222988412
"CEP76",-0.173675338780202,2.38251019056643,0.709545250293393,0.877130222988412
"PSME3",-0.062770882730301,6.46795829377892,0.709670129656823,0.877203949564777
"SAT2",0.090808927114624,6.89840649769522,0.709758579943648,0.877232637735297
"TNFRSF10C",0.284532437236986,0.971156532247008,0.710013869056906,0.877467507659849
"NUP50",-0.0740097230580769,4.86096348879885,0.710217070852215,0.87763796844765
"USP10",-0.064811281202804,5.14558392330164,0.710455397595314,0.877753649304822
"HIP1R",0.0921908825076935,4.31787864471148,0.710468754161534,0.877753649304822
"ZSCAN26",0.154401859732359,2.18909734950967,0.710539240634325,0.877753649304822
"NBPF8",0.135394478227625,2.82377325865747,0.710571803709876,0.877753649304822
"MAP3K21",-0.0860076964721433,2.4141858761059,0.710722150361952,0.877858720720816
"ENSG00000291156",-0.196100306495174,2.2209774070249,0.710811257549524,0.877888138974088
"ENSG00000242861",-0.211657698261332,1.22656181544373,0.711127634736509,0.878015993274056
"TNKS",-0.0951640280603004,3.70545039943716,0.711170392229573,0.878015993274056
"UQCC3",-0.101306084457281,5.13457631368686,0.711271986079897,0.878015993274056
"DYRK2",-0.0857749299564196,3.24705210336368,0.711494464151858,0.878015993274056
"LAPTM4B",0.0761022899903828,6.06827947996308,0.711529051721487,0.878015993274056
"ENSG00000272447",-0.102766293932867,3.6926360895702,0.711533364423056,0.878015993274056
"LINC03073",-0.266337775619274,0.93916427408637,0.711570924343183,0.878015993274056
"NKRF",-0.131894709395631,2.59445942048318,0.711631673722181,0.878015993274056
"FOXP2",-0.128471496332788,2.44033823410586,0.711674001195658,0.878015993274056
"GRAMD1B",0.0993702615160383,3.44799930273961,0.711735413115489,0.878015993274056
"ULK1",-0.0629793587721287,4.77655101973636,0.71177634000636,0.878015993274056
"RINT1",0.0636923530280689,4.23189903006972,0.711867987253844,0.878015993274056
"MLST8",0.0772794080073288,4.94556971238916,0.711879870724371,0.878015993274056
"POP4",0.0774489766434011,5.28013911310644,0.711931568052527,0.878015993274056
"MRPL20",0.0664598453989059,6.55846763212908,0.711990067785344,0.878015993274056
"GSAP",0.126183326676947,2.67250134930182,0.712041261486917,0.878015993274056
"MYO1C",0.0971134189183456,6.35177987733849,0.712079336653444,0.878015993274056
"GTF3C5",-0.0800412608540074,4.91210831422294,0.712101691704956,0.878015993274056
"MARK3",-0.0650856797682993,4.71603941837754,0.712155467993965,0.878015993274056
"EIF2AK4",-0.0794757744885756,5.55787324335233,0.712323664214508,0.878135522490516
"HCFC2",-0.123802323753888,3.48473969531923,0.712383034309575,0.878135522490516
"SSRP1",-0.08818733629466,6.00497427725576,0.712472676620012,0.878165515613959
"NCKAP1",-0.0632545979139734,6.33353568499279,0.712552586600204,0.878169818125082
"ITFG1",-0.0866492738880084,6.34943541187381,0.712606789049737,0.878169818125082
"POLR3B",-0.0919556462562328,3.21422649748559,0.712872064918379,0.878370768357109
"ROBO1",-0.176930834794624,3.43771601562109,0.712900505360787,0.878370768357109
"H3-3B",-0.0647498326988669,8.37566501038629,0.713023003937402,0.878417473329558
"BRINP1",0.124744416206951,3.32000359441325,0.71313318651705,0.878417473329558
"PPP1R3E",-0.180260078456269,2.34508066769595,0.713134399737131,0.878417473329558
"NKX3-1",-0.13022294246399,2.88599538061686,0.713321959196769,0.878508792998345
"ENSG00000290957",-0.262891314516917,1.27813717956028,0.713339208832064,0.878508792998345
"PRUNE2",-0.1570918027515,3.01177427407556,0.713601987068909,0.878751929492495
"TTLL11",0.131266072138096,2.22462753657661,0.71373554068873,0.878835904771123
"GTF2H4",0.0985334842857583,4.10440253115423,0.714080053404924,0.879064433281849
"PCM1",-0.103169740777663,4.7536586915517,0.714166490016856,0.879064433281849
"ZNF205",-0.0737289597412732,3.34107304439107,0.714185757532849,0.879064433281849
"BCL2L2-PABPN1",-0.219989747477611,1.19787712753194,0.714304156139204,0.879064433281849
"LINC01807",0.120885314418776,3.34822705983973,0.714338668957167,0.879064433281849
"ZNF7",0.0995787739031103,3.42463722753852,0.714440783917048,0.879064433281849
"LINC02228",0.075853686945673,3.52091302797341,0.714464431034366,0.879064433281849
"ELOF1",0.0611246087543329,5.5232801904406,0.714478696026924,0.879064433281849
"CALCOCO2",0.0654629911496154,6.44468727375699,0.714616317319855,0.879064433281849
"SPINDOC",-0.108204748253323,3.46101658922599,0.714892803435457,0.879064433281849
"GNL3",-0.063527346958823,5.68902756219562,0.714987184392491,0.879064433281849
"RNF40",-0.0679567810589675,5.4810790212728,0.715008552848684,0.879064433281849
"GABARAPL2",0.0731358027960679,6.89186206439955,0.715016709101281,0.879064433281849
"TMEM186",0.0828042733544732,3.67705047111228,0.71502142393409,0.879064433281849
"SDF4",-0.0625766233574012,7.78701986251532,0.715027160746847,0.879064433281849
"POLQ",-0.966433015005888,1.12218635005684,0.715055440586289,0.879064433281849
"CLEC16A",-0.0802021827188172,3.92276239883515,0.715072648632828,0.879064433281849
"ZNF780A",-0.122721070262457,3.43194886680908,0.715205214559526,0.879064433281849
"MSI2",0.0891364354230228,5.13593944298762,0.715247225721912,0.879064433281849
"NECTIN1",-0.129200470640463,3.78793918359413,0.715279145982039,0.879064433281849
"NPTX2",0.100083520422644,7.23906868376819,0.715294062512027,0.879064433281849
"FBF1",-0.121181965474911,2.68261599547862,0.715599992858497,0.87936003509188
"VPS37A",-0.0877079744701247,4.9094027728966,0.715714767145208,0.879420703557933
"FCMR",0.194548199769281,2.15902314360824,0.716021261081402,0.87958818721663
"ZNF473",0.225264973952288,2.29583752858621,0.716034220602623,0.87958818721663
"EOGT",-0.118236603641615,2.9288145890369,0.716047322421034,0.87958818721663
"SSR2",-0.0664676133560673,7.3380369165969,0.716237114452708,0.879685212559641
"SART3",-0.0873130629238269,4.16620997065322,0.71625715507236,0.879685212559641
"DPM3",0.08229873191026,6.14001801774583,0.716412930009488,0.879796169230759
"MAP3K5",-0.113165920214174,3.63763182814286,0.716487898731804,0.879807880031765
"ACVR2A",-0.0988346821641194,2.49206091053343,0.71661044781605,0.879833082185712
"DHCR24-DT",-0.218157178760685,1.42933246038847,0.71673766678938,0.879833082185712
"ZUP1",-0.111590212315953,2.62283709016086,0.716763361566983,0.879833082185712
"HMBS",0.0716614522211702,4.8458580133603,0.71677016081082,0.879833082185712
"ATP6V0A2",-0.115065272617815,2.98487119884462,0.716878541321123,0.879885793391494
"ZNF740",-0.0973567703149471,3.54639754513208,0.717037430452703,0.880000482828317
"XACT",0.0982209218388712,5.94743818997907,0.71723269576545,0.880041541521411
"MGAT5",-0.100999416646521,3.73311907730631,0.717244665227828,0.880041541521411
"ELMO3",0.221063049430599,1.52795901642992,0.717267235871869,0.880041541521411
"TOP1MT",-0.0950391928657569,3.57463479966712,0.717403913422476,0.880128925171406
"RDH14",0.0743949973894102,4.79575261233743,0.717576328248802,0.880260132253754
"FAM53A",-0.247418395962436,0.981434071222653,0.717785743090037,0.880436699652311
"SPRED3",0.249755922462693,0.884413771845111,0.71790651445153,0.880504514577695
"PARP1",-0.0656963161686549,5.81339690872998,0.718223713489687,0.880735509528541
"ENSG00000278996",0.479657836598334,1.80684059134569,0.718225856163949,0.880735509528541
"DOLK",0.0606154627468459,4.33731257842787,0.718453099626712,0.880868099882645
"SANBR",0.219604786592945,2.40058279733147,0.718465004567378,0.880868099882645
"MED8",-0.0663145303371567,4.96042165915962,0.718781037974973,0.881175222156409
"NANOS1",-0.176337009884612,1.86555593831692,0.718946121635702,0.881297251482692
"TCF3",0.105278708055923,4.21882945576094,0.719305401178797,0.88165728571104
"TBC1D30",0.135916595841554,1.35075763095585,0.719417803288384,0.881698056574012
"RING1",0.0567945221352992,5.34381411044599,0.719475012271672,0.881698056574012
"MFSD12",-0.0703861506734361,4.87578699622853,0.719535384113241,0.881698056574012
"SSNA1",-0.0665872115151221,6.08674810389564,0.719953494122268,0.882130005646803
"ENSG00000279080",0.277507107709217,2.15013993599413,0.720201817468872,0.882353862203778
