"","baseMean","log2FoldChange","lfcSE","pvalue","padj"
"PLGLB1",69.9523489533924,-2.40738181373101,0.463347087494073,1.30889139338998e-08,6.99957149343018e-07
"GTF2IP1",42.3545192912641,-2.94564623659096,0.577032083934627,1.42792500110828e-08,7.60709398879397e-07
"LPCAT1",252.941727389698,-1.24675024407791,0.239537112126859,1.56691049421251e-08,8.315902626671e-07
"ORM1",60154.5430761052,-1.24282494628978,0.239627828656411,1.80079191481139e-08,9.52109264846126e-07
"C8B",16.118329593995,-3.41056201098585,0.667840831951293,1.80969567145608e-08,9.53219776419968e-07
"TST",1494.22545040392,-1.19995754033753,0.231858682048941,2.00704340795229e-08,1.05320918310186e-06
"NECTIN4",192.82853371874,2.06060282129308,0.409202703784958,2.54639868039808e-08,1.33125342951707e-06
"NSG1",209.546926985527,2.71121360975357,0.541364358329354,2.83501603635871e-08,1.47663233031308e-06
"NHERF2",895.286444796884,-1.26849112951981,0.24947121834704,2.94593337905015e-08,1.52872120643969e-06
"CYP2C19",13.3608675041916,-5.62668460733415,1.05014995193499,2.9991604125926e-08,1.54489840223658e-06
"VIL1",9.63281608665611,-7.68449792559392,2.69493038242125,2.99479119916511e-08,1.54489840223658e-06
"GIPC2",34.8629363833525,-1.81575521541333,0.358959122736934,3.13282991178683e-08,1.60784175436063e-06
"ORM2",11526.3505499362,-1.29239425264719,0.253840841038714,3.36906405669325e-08,1.72277213497551e-06
"DAP",554.673270417837,-0.79630678098613,0.153645581251345,3.38210024031572e-08,1.72314932607504e-06
"QDPR",321.511524657918,-0.819574183044252,0.158141457585612,3.44334915921768e-08,1.747998734413e-06
"IYD",17.8989013589838,-3.19612652136783,0.634484115966715,3.52837973761851e-08,1.7846977799196e-06
"IL13RA2",328.892764532519,-1.09295302960485,0.215403009716362,3.91302775940806e-08,1.97213783946282e-06
"GCHFR",418.28846344902,-1.40901528784319,0.282537300657724,4.38661021839996e-08,2.20289590573483e-06
"PKLR",12.3912761215669,-4.90352870379853,0.966782651090549,5.09940754564716e-08,2.55170711150223e-06
"IL21R",50.9852619066847,1.95504791442471,0.398380551463374,5.82633135533223e-08,2.90507931030462e-06
"HRG",14.8850259246014,-5.60052713211944,1.0864040177328,6.18476382818124e-08,3.07286262399459e-06
"PODNL1",60.6701613076293,2.79203892332812,0.573358610340943,6.56806923636833e-08,3.25177449013274e-06
"ALAD",221.127077298505,-1.2295524892499,0.248341212959583,6.59647510433945e-08,3.25433847489085e-06
"APOL1",339.828118411087,-0.837778196382448,0.16642231832912,7.1572005415167e-08,3.51858023814704e-06
"DPT",20.1686117109945,4.1742964294795,0.861217494759557,7.42660013372501e-08,3.63084615940966e-06
"IPMK",173.198708664799,-1.16820690766391,0.23669942355498,7.43739096246216e-08,3.63084615940966e-06
"PWWP3B",81.1986303317637,-1.16207847340891,0.237921107339125,8.93456651772522e-08,4.3466045652725e-06
"NCF2",48.4124990699077,3.39606233218969,0.696181081311621,9.35351218918238e-08,4.53467333157904e-06
"AQP11",48.4148844685419,-1.8316395540024,0.382294168464496,9.49557965834587e-08,4.58767471010634e-06
"RXRA",299.302834236805,-0.824913296689019,0.166105325471663,1.0163226222729e-07,4.89336641259988e-06
"SALL1",60.9332738525934,-1.42494749845731,0.294477530111292,1.03186076673756e-07,4.94713928782131e-06
"ZXDB",84.8402035130269,-1.19432145926046,0.245742545760904,1.03455271667379e-07,4.94713928782131e-06
"PECR",145.88675169467,-0.998507589791925,0.203181949951361,1.04704287924071e-07,4.98983597994614e-06
"UGT1A7",35.728744028546,-2.66401694030394,0.560721543319654,1.19643286101574e-07,5.68244773413273e-06
"BTG1",1025.82306993197,-0.782561800049502,0.158978774906086,1.4072448820674e-07,6.6611175819751e-06
"CNNM3",126.661928001852,-1.01910888453426,0.210452020005092,1.42269169099674e-07,6.71156002779641e-06
"SDF2L1",284.298343607228,-0.972152295857374,0.200652758551206,1.50408464332133e-07,7.07172145556215e-06
"SPANXD",82.3167358116814,2.10881851574565,0.448947437136925,1.53480078906538e-07,7.19200463397825e-06
"MAT1A",493.176258228122,-3.12784396294528,0.676046834165263,1.58755277856396e-07,7.41440066015323e-06
"HSD3B7",199.490906344788,-1.04482090804015,0.217438658394441,1.61568087434761e-07,7.52069924600808e-06
"ENSG00000291149",89.6155080324116,-1.67125678531142,0.354164586119721,1.62850158825643e-07,7.5552767394241e-06
"MIR23AHG",109.235244394347,2.27455400676278,0.489850221400702,1.6383239890124e-07,7.57576152146956e-06
"AKR1C2",5119.26729807144,-1.71728082926945,0.366809835915357,1.68775206427453e-07,7.75314563034441e-06
"NRXN2",12.1671134577098,-3.56409774320413,0.748967648528275,1.6875333528361e-07,7.75314563034441e-06
"CDC20",87.7202263059981,1.82710877481853,0.390707149266881,1.73493383557388e-07,7.94384247392993e-06
"CRLS1",398.347962324667,-0.82758881153218,0.170243368166846,1.80634079002455e-07,8.24385694105343e-06
"RHOU",167.473031746595,-0.905382140755821,0.187632915031846,1.81319303627191e-07,8.24826221792395e-06
"C3",7099.23778980438,-1.18599271724647,0.250724603827117,1.96244646385234e-07,8.89832925729293e-06
"NR0B2",12.9905697346101,-3.03356494906221,0.64717594609409,2.07608144476575e-07,9.38321842664934e-06
"CHI3L2",202.735651584502,1.55107015797559,0.332208151642833,2.10314567440754e-07,9.46450705161661e-06
"ENSG00000286539",17.0436598664636,-3.43000323905881,0.745775258070992,2.10757704668074e-07,9.46450705161661e-06
"ACBD4",73.1818321573183,-1.24741702117228,0.264357695821997,2.12723703376518e-07,9.52227414699169e-06
"PGLYRP2",79.8937033033501,-2.01883306146208,0.437962773618331,2.22600206767427e-07,9.9326480796765e-06
"PPP1R13L",182.837860909864,1.57842121985648,0.339964926682971,2.28595084771621e-07,1.01677642309053e-05
"XBP1",1473.18583190189,-1.26684528143096,0.270935799806304,2.30425910367228e-07,1.02167640194786e-05
"ERG28",664.320606545831,-0.757058887374015,0.156469234053689,2.53547312858205e-07,1.12064712948149e-05
"TPRG1L",269.621404680718,-0.770697779530412,0.160209364743534,2.56631261889291e-07,1.13071088375184e-05
"HSD17B2",201.524166871838,-1.7043221888718,0.374195989184219,2.63568538134882e-07,1.15763598363882e-05
"PEBP1",2283.70967843939,-0.821058151464145,0.17202657005286,2.72044442667222e-07,1.19112958944077e-05
"TRG-AS1",61.3371696427413,2.83027216349756,0.623372121932952,2.7583380828299e-07,1.20395871895731e-05
"CRYZ",277.527297975719,-1.12540385113631,0.24060647560222,2.79125698077881e-07,1.21454352663639e-05
"PRXL2A",476.34321625123,-0.764384724819182,0.159926219769006,3.00512441812286e-07,1.30355412453001e-05
"HMOX1",259.773009888824,-1.29452428894025,0.280637022207138,3.08909173861885e-07,1.33584149227743e-05
"HACD2",281.834250825108,-1.06235465448369,0.227512502437948,3.11215992027457e-07,1.34167608132206e-05
"AHSG",12.9360415534444,-3.61769913285525,0.781250043148786,3.1974628836626e-07,1.37422246819008e-05
"PPL",171.718610633041,-1.47807627941086,0.322784191428469,3.2225119699642e-07,1.38075275875133e-05
"CCRL2",80.1683632526685,1.95660745600617,0.432441911258744,3.43817967088059e-07,1.46420472245313e-05
"NAT2",46.243213086477,-1.74729932909222,0.384612090033002,3.42842077284339e-07,1.46420472245313e-05
"CDH1",26.1774822688137,-1.8028015174902,0.395780341345403,3.45261431377469e-07,1.46589633788779e-05
"CT45A10",143.979608698774,1.93458251349245,0.429076250483877,3.6121969888316e-07,1.52901788551419e-05
"ASB13",419.962057706148,-0.92556273020858,0.198307369844932,3.71927342299637e-07,1.56358471390003e-05
"HAGH",258.489043611484,-0.972628785543907,0.208898224761958,3.71176016806607e-07,1.56358471390003e-05
"SNTB1",144.622430683063,-1.53963553913628,0.339836318408998,3.72733776634508e-07,1.56358471390003e-05
"PDCD6-AHRR",11.9171842457967,7.39607550423983,2.59484843381151,3.78014545430227e-07,1.58100352120087e-05
"ACKR3",223.908853109681,1.4119575324226,0.31005900877666,3.82907629993191e-07,1.59670202495077e-05
"RTN4RL2",124.694880168308,-1.05250925266419,0.227916057802724,3.86501508374885e-07,1.60690582606544e-05
"STC2",46.845928456606,1.83069111162656,0.406182614824832,3.99012460652857e-07,1.65401289532757e-05
"PPP1R15A",474.205786180587,0.696635808072969,0.14699951952203,4.43773589719742e-07,1.83413326417797e-05
"NFKBIA",1182.55422895147,-0.651835978790532,0.137012895136093,4.46272567230334e-07,1.83903674690124e-05
"PDIA3",2043.01974298875,-0.704158291544797,0.149013731957263,4.5389994780151e-07,1.86498304065893e-05
"ATP6V0E2",358.733727809425,-0.979621303263424,0.213121971038965,4.76179579497902e-07,1.95080470419447e-05
"RPS27L",3549.95523355081,0.545046686821432,0.113333716295107,4.88930278421293e-07,1.99720178745211e-05
"MMP7",279.546623439781,1.61929451408627,0.36192937359474,4.97007482764143e-07,2.02429413982802e-05
"UNC5CL",28.3229425257323,-2.04648666145747,0.462575475174252,5.31756110189587e-07,2.15954633619313e-05
"FAM107B",232.737926287655,-0.902820369886817,0.1962462140914,5.57835278693381e-07,2.25891043057022e-05
"ANXA10",43.3401644638012,-3.28032918720824,0.748610880317869,5.80244117867469e-07,2.34288194104931e-05
"LINC01151",26.5161456441004,-2.14364060548538,0.482194382530348,5.91069104598937e-07,2.37973253578612e-05
"HNF4A-AS1",9.58434761096473,-5.88137903727483,1.38005947155844,6.22720796892476e-07,2.49998311898581e-05
"SLC39A13",281.668317732028,0.882407718479225,0.192334673418262,6.35774493519575e-07,2.5450961224865e-05
"FYN",13.3219961093541,-2.39610585908262,0.542625337061356,6.47902014827947e-07,2.58625502272204e-05
"CSTA",457.971923764262,0.899688950360877,0.197262969640056,6.64810225217425e-07,2.64620910952311e-05
"ABCC6P1",80.3225425386919,-1.06339385083471,0.237495845479046,7.41720590765079e-07,2.94397937598004e-05
"PCSK6",718.508745620847,-1.09998358819983,0.246543195067651,7.78294072885132e-07,3.08041758621288e-05
"EPB41L5",77.770020916555,-1.18592604220828,0.267236994864165,7.82611448848085e-07,3.08878000276352e-05
"CDK1",256.326503394357,1.79801846877415,0.412109392215355,7.98748490589974e-07,3.14361379260003e-05
"HIPK2",500.935844908197,-0.950775742125791,0.211557371377939,8.47552189784973e-07,3.32634558293481e-05
"7SK",91.2148271658004,2.56674505654977,0.595975667497155,8.5439803543393e-07,3.34384661297899e-05
"CLCA2",21.8131273886155,2.53029761521373,0.57436639877487,9.15101830079778e-07,3.56460686338478e-05
"PI4K2B",150.898051495825,-0.908690773533579,0.202934040523502,9.15893562785327e-07,3.56460686338478e-05
"ID1",1747.74965353076,-1.49834487018214,0.345354231921906,9.6620723886633e-07,3.74554146166825e-05
"SPARC",215.842385604025,1.64410260641412,0.380069052034761,9.6772964750832e-07,3.74554146166825e-05
"PLCXD3",165.392522202448,-1.08226852955598,0.245895447923783,1.01739695375428e-06,3.92692802177718e-05
"SCARB1",437.516080993093,-0.98242466094586,0.221112934235605,1.09435135133441e-06,4.21235076471055e-05
"SEPHS2",1322.85238803497,-0.939579023328359,0.212434872967694,1.15339240212004e-06,4.427446834549e-05
"ANGPTL3",89.7277648029396,-1.52149904134411,0.35512372771627,1.17302982995512e-06,4.49052484904403e-05
"ARRB2",139.488440617611,-1.05426787473282,0.240688158510383,1.19580940231884e-06,4.56525491441125e-05
"AZGP1P1",15.8968408205801,-2.89101056733664,0.680650977153214,1.29282390227417e-06,4.92221622140309e-05
"PRDX4",856.2039838738,-0.674201194837261,0.148861300060578,1.29707948867298e-06,4.92503542433527e-05
"DNAJB9",397.990628922631,-1.17657583080953,0.272494559661997,1.33768139300426e-06,5.05182048446973e-05
"TGM2",1121.00519854496,1.07066898363554,0.245530853732337,1.33677967633022e-06,5.05182048446973e-05
"PGPEP1",83.6019453712326,-1.02685249658667,0.237882866809844,1.54405591322751e-06,5.81552887102976e-05
"RBM3",943.465686574235,0.745713366258882,0.167676757021526,1.56246589318182e-06,5.86909105345054e-05
"BPHL",172.896031167376,-0.951020804339242,0.218259929328224,1.58327260978415e-06,5.93134559777695e-05
"CAPN5",50.9809140764176,-1.25881330427111,0.296637520937383,1.66233542701545e-06,6.21092844477693e-05
"SLC2A10",66.2985269922783,-1.33532944435187,0.313521757133459,1.74992058360991e-06,6.5207811959996e-05
"CD302",274.705221186476,-1.11652804443165,0.261076184113095,1.78665091704015e-06,6.63999098107415e-05
"SLC28A1",12.8864921326704,-4.40461261081356,1.0465360061649,1.83173439671659e-06,6.7895319133323e-05
"SPSB4",24.7743187029987,2.11083704252982,0.497384889267115,1.8397970455191e-06,6.80142385350083e-05
"ENSG00000291006",58.8243818823873,-1.31706070458642,0.316031588611006,2.14870120652429e-06,7.92248752752942e-05
"P4HB",5054.62670886934,-0.722266619766814,0.164754301806876,2.17000912734998e-06,7.98005193787416e-05
"PARP9",185.774977252975,-1.01678510616332,0.238766225033311,2.21421523814945e-06,8.12130096903453e-05
"MYO15B",57.0452046642473,-1.24658058604794,0.296869480515636,2.24184149753726e-06,8.20115958798814e-05
"ENSG00000290549",89.6131987746954,-1.42178302578954,0.344175046123032,2.34609046754009e-06,8.56017540122506e-05
"LIF",140.690523727282,1.76688340887515,0.432946466989845,2.39426261375765e-06,8.7132502548983e-05
"DEPDC7",89.0890352334459,-1.07974929685436,0.255783959206387,2.45015741095801e-06,8.89356359713281e-05
"DDR1",578.036880423192,1.32469061705098,0.319291660344194,2.53627602560648e-06,9.18236780226677e-05
"RNF103",194.659461504989,-0.960400664388895,0.227274532186245,2.75089123854228e-06,9.9336951400041e-05
"BDH1",8.79533527093147,-3.49105214526365,0.825790529645861,2.86066462634346e-06,0.000103035403803852
"IGFBP3",150.190990943788,0.981922998017583,0.232675247619673,2.93192075093318e-06,0.000105061743328196
"RUNX2",153.512999594178,1.69556093021465,0.416516542156141,2.92631021724506e-06,0.000105061743328196
"PTTG1",163.193928670455,1.65158926245639,0.401237857074266,2.96645048171296e-06,0.000106027902294082
"ARG1",8.4404538575437,-4.85787762897284,1.11593068595226,3.00663959516614e-06,0.000107190909333009
"TSPAN13",115.091193652288,-1.12702942285242,0.271639288453936,3.06849436946568e-06,0.000109118463478639
"HHEX",90.9226229455791,-1.19354790775427,0.290545125700163,3.12161098354893e-06,0.000110726307570896
"RPL19",12549.6442614526,0.626389822880397,0.142061897917147,3.24781875553774e-06,0.000114912092383432
"ALDH3B1",166.550774131792,0.858418505544396,0.202870800353594,3.41480141003649e-06,0.000120515825078139
"SUN2",488.973913018162,-0.633764921284067,0.146280321345504,3.43146638980146e-06,0.0001207996874058
"PARP4",231.317245154264,-0.720118528017782,0.168495232399088,3.59207256592328e-06,0.000126136663461531
"DCN",773.328405560885,-1.79082286096353,0.449292545450061,3.62992730926692e-06,0.000127147278825347
"SLC25A33",278.737427441654,-1.24570107917232,0.307129055548538,3.86985047623873e-06,0.000135213154669778
"CLMN",75.4566303320751,-1.2244167785308,0.301792576901041,4.12716242623752e-06,0.000143844957099537
"ENSG00000279208",224.72170496893,0.688702864079376,0.161660807407337,4.29270729441213e-06,0.000149243478665033
"BHMT2",810.965075493951,-0.737870006247258,0.17494460859194,4.33677452369832e-06,0.000150402346167171
"ELMO1",72.0061763257825,-1.057690925702,0.259682305674136,4.38131993296301e-06,0.000151572033532703
"AKR1C6P",11.6435443710687,-3.4373199297319,0.860314724566545,4.43787339946683e-06,0.000153150355172241
"MARVELD2",46.23074205581,-1.2883316443247,0.322009415826926,4.62505164422812e-06,0.000159217686946634
"PCOLCE",905.407695630935,1.61484481627575,0.407912012467062,4.63775002987167e-06,0.000159263518795422
"ABHD2",522.385111516075,-0.684633380430822,0.161856371804696,4.73805449562461e-06,0.000162310223809771
"SCP2",1128.85287003375,-0.745725723607982,0.177963234282899,4.83408802772297e-06,0.000165196115503479
"ESRP2",63.2513643732363,-1.08518070156229,0.26827784912926,4.94621791800192e-06,0.00016861668917062
"LINC01477",161.594628191136,-1.16894732055242,0.290848844278276,5.10862099437752e-06,0.000173730312505397
"MDK",46.5194491200852,2.01911833284732,0.521924873227443,5.36547259698224e-06,0.000181872535870355
"MIR663AHG",128.14115535855,1.17822314028225,0.296496421041755,5.37400826852664e-06,0.000181872535870355
"MAP7D2",175.886403397031,1.60125343904907,0.409757929416953,5.57108081601047e-06,0.000188087742923187
"PLOD1",388.346418116946,-0.899414217106396,0.219053684263076,5.62794322684555e-06,0.00018955075132532
"TCAF2",58.0414524580683,-1.85012974494603,0.476106656353584,5.78760200016951e-06,0.000194460651377398
"PHYHIPL",37.2273174994604,-1.41236077059154,0.356784797278246,6.10107324112994e-06,0.000204014647211149
"SLC35D2",174.18579795651,-0.954736965628216,0.23570398388258,6.09611929441214e-06,0.000204014647211149
"GDA",19.8691163212311,-1.85720950572507,0.474732865771264,6.15786577006662e-06,0.000205423469772389
"ENSG00000289316",34.3375024970313,-2.79041821490922,0.732202361700437,6.27874747828953e-06,0.000208958505744215
"FGA",23263.0525729739,-2.40599336808989,0.635202957395954,6.37759849512257e-06,0.00021124475771906
"RASD1",120.073736316962,-1.11802071689603,0.281566929514522,6.36713343654119e-06,0.00021124475771906
"PCYOX1",359.269969655794,-0.91872385261778,0.227545481847661,6.42296980525443e-06,0.000212245825333537
"SDC1",1357.65633549276,-0.915466048679764,0.226575077253698,6.46447730276574e-06,0.000213114803503649
"DPYD",142.996948797487,-0.918000256267804,0.226932232936085,6.56011909584698e-06,0.000215760161154723
"ASL",897.367720641217,-0.624471738839572,0.149235313067883,6.66843528568512e-06,0.000218809008870572
"CXCL2",912.700454618835,-1.87682494273808,0.492509820819676,7.00429193820202e-06,0.000229292369967637
"LY6E",2469.43761836905,0.830600861238122,0.202678145738288,7.30952305603075e-06,0.000238726637617825
"RBM28",123.034833605062,1.12495295015358,0.286643522752921,7.36497186412928e-06,0.000239978187879803
"SRGN",494.036337929694,1.54356085541277,0.401817280994599,7.63388787677977e-06,0.000248163348124272
"ILRUN",301.520219815411,-0.775300618811212,0.191263133264304,7.6629485185656e-06,0.00024853141595746
"CTB-1I21.1",32.6617172917781,-1.47328278891182,0.381347987945201,7.78324871447226e-06,0.00025185011025051
