"","baseMean","log2FoldChange","lfcSE","pvalue","padj"
"CLGN",78.321437481641,0.707822902718721,0.389001807252746,0.0168056371368643,0.0739521928155168
"RIOK3",301.45269277158,0.347504985137237,0.154207919048612,0.0168212229930667,0.073997537003409
"SLC25A16",78.9827797484592,-0.572403569184589,0.284010064211568,0.0168425906721054,0.0740682793179126
"LINC01049",16.5386114418298,-0.906042392580335,0.62244093066294,0.0168849399798129,0.0741846641759668
"SEC14L1",85.3790545386058,0.589211915983577,0.293627861341363,0.0168776144992862,0.0741846641759668
"TACC1",198.238133824159,-0.488536064502108,0.231015897827289,0.0168838922065741,0.0741846641759668
"WDR75",118.961164115816,0.431585856576247,0.198231448681807,0.0169001374258959,0.0742281584558708
"SNHG8",971.590002529354,-0.31096271375371,0.13626893412379,0.0169134591338605,0.0742633895094077
"ATXN3",54.781819785166,0.525663391076982,0.253351585631461,0.0169684508825313,0.0744815054245445
"RORA",24.6643152092589,-0.686143002410072,0.368805800923042,0.0169909098907042,0.0745539100957143
"SLC25A46",203.944398692515,-0.408846059975405,0.185533512738816,0.0169955883838207,0.0745539100957143
"PFN2",392.530533619328,0.478386410687177,0.22383461255798,0.0170064892883606,0.0745783791609455
"LRFN5",21.9731138753498,-0.764104545996161,0.43667171453981,0.0170158177475932,0.074595939443532
"IFIT3",86.7073485305477,0.477676890043041,0.224860426834533,0.0170281312572697,0.074626570861935
"PHF6",59.872091739474,0.539784433253272,0.262675496855763,0.0170417479557013,0.0746479901112868
"TNFRSF10D",76.9903436842646,0.62472702874366,0.322685783142666,0.0170436742820646,0.0746479901112868
"NOTCH1",47.0148077099793,0.672561666037984,0.359063401205043,0.0170550265282011,0.0746743677145704
"MBIP",185.701117113397,-0.458372095606023,0.212742874030084,0.0170837992153901,0.0747769793210967
"PTK2",164.258312561372,-0.446043401226189,0.20628532690716,0.0171323970642129,0.0749428708294372
"SHROOM3",78.8782482712986,-0.631625882141812,0.328645056422024,0.0171279369349162,0.0749428708294372
"CALU",806.133472430304,0.292692087810189,0.126560782246089,0.0171542984792682,0.0750152546794715
"CEBPA-DT",10.6741774876527,-0.970061479595026,0.691241004683701,0.0171704939409904,0.0750626491754186
"TARDBP",327.804792658136,0.348849008950918,0.154793122849741,0.0171989105143077,0.0751634233362335
"IFT22",170.958559934604,0.431611501836043,0.197758166433775,0.0172149530990527,0.0752100741723814
"SP2-AS1",10.7651965694285,-0.938707281496644,0.638001635874669,0.0172288812092193,0.0752474609171983
"VGLL2",30.4602330553994,0.762810617670583,0.44346998663418,0.01728041870556,0.075449032871175
"GPAM",1005.09935682246,-0.36770488797502,0.164725007251609,0.0172986458647224,0.0755050863584504
"SP3",157.138032042342,0.47923513165174,0.225730721854111,0.0173275125356182,0.0756075297840381
"AGAP1",69.5059513083537,-0.521048688220729,0.252028389642245,0.017409817969674,0.0759193773959236
"GAK",179.491434158502,-0.378677719241987,0.171296295583233,0.0174066172235934,0.0759193773959236
"SCMH1",120.424923929006,-0.511764107177735,0.246176051392683,0.0174704357717506,0.0761600110759172
"DVL1",228.849380545493,-0.468275243232845,0.221025912634791,0.0175198755944659,0.0763517813231919
"PTGER4P2-CDK2AP2P2",37.0629439917573,0.720130614128025,0.401531972638053,0.0175701156161255,0.0765469185004773
"FAM135A",46.3171484321303,-0.634704841262936,0.332434664855907,0.0175765840088589,0.0765512957874174
"SEH1L",135.387318935224,0.478228085159719,0.226333328980112,0.0176212023327035,0.0767217731148256
"TRIP10",230.50925443452,0.634810979955785,0.332242511167105,0.017696175077107,0.0770242649907877
"IDNK",19.1752906885743,-0.815242314279233,0.505004348933647,0.0177025504322816,0.0770280851263034
"COMMD1",154.68718221889,-0.453421565294921,0.211657573815759,0.0177145367899469,0.0770563101409334
"H3-3B",2004.52518174584,0.307360450265845,0.135162285029175,0.0177323358120665,0.0771097942466989
"ENSG00000291142",210.838022755163,0.435440941547312,0.201283169586587,0.0177422128660534,0.0771288068465016
"MAPK11",44.282852955397,0.650610860853921,0.344237762349839,0.0177934420067732,0.0773275173563581
"CLCNKA",16.7395441270563,-0.885445381485659,0.605647241296927,0.0178169411766478,0.0774056318840349
"TCIRG1",240.267995514503,0.601325903173681,0.307377767120545,0.0178529472665441,0.077538017405936
"ENSG00000261654",99.3788808989799,0.542016763666221,0.265888718030218,0.0178767631572991,0.0776173934294754
"GTPBP6",284.703129806755,-0.375641320792972,0.169959250930575,0.0178998779293289,0.0776936770966006
"KLHL24",157.612868652932,-0.489964136093811,0.233729579944414,0.017953120636603,0.0779006420685798
"DDX39B",682.51651078548,0.387952362505447,0.176148101662909,0.0179632166033817,0.0779198528301493
"KHDRBS3",176.293610135197,-0.595784705694856,0.305037921105493,0.0179686706512178,0.0779198528301493
"CDC42EP2",32.2759652581251,0.688064165093478,0.375959462284312,0.0180040578098633,0.0780491503632408
"CCDC138",11.4496772638151,0.915551959636782,0.620969276365504,0.0180191242635528,0.0780903031415521
"FAF1",212.427598067208,-0.390784612450158,0.178120992288573,0.018036010032127,0.0781393124799417
"BICD2",96.5074415236972,0.461243324541381,0.218050358442481,0.0180445292375851,0.0781520553779922
"FAM20A",47.2999520012919,-0.82474726235286,0.514018793028861,0.0180750121906399,0.0782598874545907
"FUBP1",271.781717028136,0.390817176348766,0.177896236521567,0.0180934517078078,0.0782913378252299
"OSBPL6",50.53455831847,-0.59252375442451,0.302337069832233,0.018089657980712,0.0782913378252299
"CEP76",30.4644186048502,0.752408443864388,0.446510414336304,0.0181439972875449,0.0784858122864439
"CNNM3",126.661928001852,-0.420658566196192,0.194830631053886,0.0181568548675925,0.0785171893672341
"BTG3-AS1",7.36365456020263,0.986680215312366,0.755600959553486,0.018250849657468,0.0788978853813747
"RBFA",100.830873619837,0.566468198762876,0.284838327455447,0.0182561519096722,0.0788978853813747
"NEDD4L",193.44027527803,-0.413592826920335,0.189855297088766,0.018290058181555,0.0790200447677359
"SELENOI",115.800888966114,-0.434962066335472,0.203561015898481,0.0183171187091067,0.0791125617241965
"PPP2R2A",201.14428842475,0.394636438410052,0.180896285828546,0.0183663373860446,0.0793006943346288
"MME",924.215058181823,-0.604237157192512,0.313465867011879,0.0183975467366808,0.0793987115965731
"SCNN1A",781.522738673056,-0.348912101198378,0.156979757205935,0.0184003723184693,0.0793987115965731
"SLC2A11",37.8732010492001,-0.63448103478705,0.334931475466527,0.0184708910047463,0.0796784648606837
"CEP68",67.6821529909287,0.509209595046694,0.246892910928496,0.0184797618350016,0.0796921954663614
"CIAO2B",774.930616248917,0.433987254353473,0.202368632397443,0.0185200762539096,0.0798414733518544
"PCM1",160.936559362282,0.53865213216128,0.266437229007624,0.0185457768038218,0.0799276772680244
"KRI1",111.992558911229,0.530636673129952,0.26249465362121,0.0185536503760043,0.0799370219613149
"CHML",52.9306690403239,0.559885088164524,0.280241422610591,0.0185787281903228,0.0799958699061503
"NOC3L",70.8765882900542,0.609782473656321,0.314705389842143,0.0185734200593589,0.0799958699061503
"SATB2",20.3889312834043,-0.757500484533393,0.44302268255758,0.0185860717562943,0.0800029036489828
"CTDSPL2",58.4956527427115,0.525851257355523,0.259089316843105,0.0185971407587178,0.0800259641186717
"ANXA8L1",71.0722473081264,0.957757178494459,1.27010514339035,0.0186110559728129,0.0800612542938537
"LMBRD1",417.723618682228,-0.461723912565685,0.218877826343383,0.018626664342768,0.0800792249483038
"MLIP",41.4350275346382,-0.720046012041236,0.414833011758518,0.0186218142671869,0.0800792249483038
"CCDC66",41.4784380543286,0.629706181362586,0.332862523759491,0.0186464587528604,0.0800905988921912
"ERI2",83.8767877230481,0.629094744620668,0.333294352573533,0.0186437208378942,0.0800905988921912
"METTL8",71.8578269010441,0.502977309772373,0.244079171297106,0.0186451955557357,0.0800905988921912
"YDJC",164.157050787923,0.425033828467978,0.197704230889535,0.0186681669613172,0.0801592667162169
"EIF4A1",3352.82302310602,0.364916937021622,0.165330860285965,0.0186748614209431,0.0801634446595691
"ASCC3",227.374540385753,0.474809801729619,0.226406173455389,0.0187203756442401,0.0803342061719596
"LRRK2",35.6967432005335,-0.675780366911534,0.368029901377194,0.0187349226295036,0.0803720149914193
"SEC11C",485.462692712524,-0.466459496373267,0.220804449456725,0.0187413375525283,0.0803749251449264
"HOMER2",70.6275711969854,-0.701665451728009,0.398393319206268,0.0187681195772377,0.080446523939967
"PPP1R15B",197.808946954316,-0.51995919531625,0.2552743984944,0.0187695158632326,0.080446523939967
"CANX",1607.72962646158,-0.289035071429005,0.127822720027581,0.0187957399160635,0.0804683398150545
"GREB1L",14.0549011773864,-0.809783986845235,0.499863763154947,0.0187963415465066,0.0804683398150545
"MANEAL",153.514020508219,0.555025835428254,0.278837870144385,0.0187975787748678,0.0804683398150545
"MBNL1",349.095785507763,-0.519386930984863,0.255436165153687,0.0187943461110858,0.0804683398150545
"GEMIN2",26.9577379607307,0.764285172054905,0.455813612823965,0.0188498326232681,0.0806673808444134
"MREG",5.34859659354996,-1.11375271543077,1.15535015379495,0.018902587248543,0.0808684427295682
"B3GAT3",263.14244225969,0.416726176401823,0.193643970929706,0.0189157690345829,0.0809001342929004
"HKDC1",148.255547124904,-0.575540162436186,0.295014241541119,0.0189341090125219,0.0809538606574442
"FAM83D",53.8715506327274,0.714740984414593,0.405790190626302,0.018975108047378,0.0811044047748057
"CNPY4",41.090969046714,0.759070083367028,0.451211093912732,0.0189949388101102,0.0811644061202972
"SDR16C5",56.2461287017841,0.650516981181044,0.351000210349949,0.0190023292243476,0.0811712301104678
"CIB2",65.1746549867906,0.825512890845225,0.530635320545403,0.0190115388744864,0.081185818704794
"ADRM1",604.054470948897,0.340912233720622,0.153656976837897,0.0190487765568479,0.0813200512912848
"CYGB",752.225758686803,0.429968539366508,0.201490985628115,0.0190610805503764,0.0813477915294925
"AUH",196.075004585471,-0.600544608282789,0.311441367211763,0.0190743315174615,0.0813795550825681
"FGF10",10.5605234532356,-0.90150808697355,0.631573847397512,0.0191373602293905,0.0816236085765571
"PKIB",120.316396769782,-0.549948597006454,0.277649675223142,0.0192374999186872,0.0820257490446518
"ENSG00000203620",10.545048797737,0.947728347303117,0.703133205577709,0.0192864373676116,0.0822093927464577
"ETFRF1",90.9232822310807,-0.56973511437359,0.290130474245365,0.019306611231501,0.0822703558286377
"DMTF1",76.3921322195597,0.612363721882178,0.319650101465797,0.0193305818519011,0.082347455861048
"SQLE",507.324635893805,-0.490098038100565,0.238428275567297,0.0193557579077537,0.0824296425670325
"TCOF1",93.5171672073843,0.706633354272258,0.405298616882948,0.0193760107320815,0.0824657613509096
"TTLL11",26.7252856669542,-0.684268858631515,0.383296123037491,0.0193735382641817,0.0824657613509096
"GPAT3",45.2749263852124,0.601455110484974,0.314660239753729,0.0194093935921729,0.0825278205081191
"HBEGF",17.0289732344831,0.839421671555462,0.541228805832689,0.0193970389387194,0.0825278205081191
"PLD3",897.308376218617,-0.387561357843241,0.178735052751072,0.0194141529080551,0.0825278205081191
"STK4",44.1733504517212,0.573072729511942,0.291623280583079,0.0194120528765198,0.0825278205081191
"EEF1E1",84.1978753390545,0.455670837757273,0.217455925613796,0.0194229840213726,0.082540318205475
"MAGEC2",13.4582987115919,0.982977729984967,0.819760546727083,0.0194617962843813,0.0826801782111783
"RPP40",68.6199926856538,0.591077327209941,0.307382224670541,0.0194748192765742,0.0827104252452506
"ZNF395",185.201355616146,0.50873477711394,0.249343346443143,0.0194830287628991,0.0827202169687816
"NMNAT3",317.078393714912,-0.927915856900191,0.763237537123356,0.0194921969789815,0.0827340720607423
"KDM1B",58.4367284263334,-0.555933821928985,0.282580848590836,0.0195165354801704,0.0828122891013528
"MKLN1-AS",40.8242635576515,0.602424339574223,0.313771327888184,0.0195458112888848,0.0829114023519726
"STIM1",212.64994628297,-0.478890819221252,0.2313357091731,0.0195854041861833,0.0830542064323893
"COPS7B",64.2029439079049,0.56018298726048,0.283487412796024,0.0196178090389815,0.0831095698068858
"HPS1",218.705011638663,-0.368147860484107,0.168966090850867,0.0196175780602219,0.0831095698068858
"HPS3",117.473743476772,0.447208389984581,0.211481743268119,0.0196221866334436,0.0831095698068858
"RPGRIP1L",29.4279590661952,0.678924660397139,0.378825605140118,0.0196120042285536,0.0831095698068858
"HECTD3",186.430338191868,-0.381455043417474,0.176812730985817,0.0196435089589227,0.0831747367855746
"AKR1C6P",11.6435443710687,-0.93867453155148,0.712851416094944,0.019667866678184,0.0832527129994068
"INHBC",6.96124567185849,-1.05870431171301,1.10285545326158,0.0196751629787053,0.0832584441240229
"GTF2H3",103.84976381375,0.465998896050259,0.224159151690097,0.0196946583815005,0.0832906304205263
"NUP160",77.5496421774854,0.526497873941543,0.261614091800689,0.019694030922148,0.0832906304205263
"SLC48A1",105.139648236576,0.450493464511108,0.214067945598154,0.0197277457575066,0.083380224979917
"TMEM97",578.37743331094,-0.604598274413949,0.319840837718364,0.0197239762024206,0.083380224979917
"RAB3A",61.5992623171787,-0.676174455694223,0.377460045544294,0.0197667600688671,0.0835199262137806
"DNAJC1",232.968269895627,-0.380501563143409,0.17510143879207,0.0198222897966839,0.0837293042934392
"DLL3",39.5406860605793,0.674270466000667,0.369554152084434,0.0198529561609973,0.083833565030661
"MKX",6.15646530237965,-1.05690559051153,0.89325160238754,0.0198699320466441,0.0838799692393886
"SLC26A1",21.528128340516,-0.747315631434562,0.453518418397558,0.0198883119228451,0.0839322705876454
"HPN",19.6029419905064,-0.72446362452795,0.427501885391417,0.0199733440364973,0.0842657402274505
"STEAP2",23.0212682927649,0.683340181804871,0.387418003587648,0.0199796372495443,0.084266916768021
"C11orf52",16.6742964778912,-0.746525269522069,0.444792538495799,0.0199928112211486,0.0842971044295854
"NIFK",227.273371674829,0.368227841101884,0.168829833045928,0.0200109618168374,0.084348250907253
"NAA11",219.229955741535,-0.352980696968384,0.161496209338519,0.0200493771940766,0.0844107212793578
"NSG1",209.546926985527,0.830200718895774,0.553598109598103,0.0200498421145906,0.0844107212793578
"PRR3",38.6109060493312,0.592817403228022,0.308168190130717,0.0200498808377491,0.0844107212793578
"SERP1",885.035130592385,-0.48651382322023,0.236788117572966,0.0200471454624625,0.0844107212793578
"MT-ATP6",58639.3866988129,-0.481655086375892,0.229934834920086,0.0200769624891867,0.0844993455800526
"ALDH5A1",152.098497772379,-0.547752486113852,0.278564653998879,0.0200873280850519,0.0845008356583189
"CHCHD10",5125.56698548196,-0.527452654869783,0.264624256264477,0.0200893786009464,0.0845008356583189
"AKIP1",221.173017403991,0.39238076539502,0.182217461856762,0.0201577163200112,0.0847628341415599
"CORO1B",469.295533645811,-0.343605781117758,0.156377992348259,0.0201800981563618,0.0848314897296084
"HSPA8",4550.52083069839,-0.391910686931359,0.18312754165925,0.0202205571225802,0.084950592457113
"SLC1A3",126.269133999902,-0.49818425442603,0.245385503059629,0.0202151169464053,0.084950592457113
"FBXW4",185.14699537928,-0.365765542737342,0.168346663088996,0.0202978263114599,0.0852496536120698
"ENSG00000284707",69.0668643198906,0.555229970120236,0.285355658384108,0.020306346312303,0.0852598795869577
"CLDND1",189.295271442658,0.398904156541437,0.185759607024859,0.0203137982770194,0.0852656164347868
"ADAT2",30.3512568389254,0.684755853594227,0.392112166102066,0.0203356082785404,0.0853315985596375
"ENC1",59.5748265449881,0.867681940138154,0.622556649304362,0.0203475918284323,0.085356320092265
"PPP1R3F",53.0071685534429,-0.53556014726412,0.270521915322938,0.0203630248625741,0.0853699405594033
"ROPN1B",10.2127824110552,0.948908563902636,0.742794769714625,0.0203615732492193,0.0853699405594033
"COQ8A",240.260015009068,-0.493879846008542,0.243688981733645,0.0204965983144563,0.085856279197782
"FAM3A",275.01873273593,-0.409825396331294,0.195930166559544,0.020503540803353,0.085856279197782
"RAB24",128.05415970965,-0.440478006676597,0.209063281345024,0.0205035383199642,0.085856279197782
