unique_reads	ambig_reads	total_reads
0	0	0
3	1	4
0	1	1
0	1	1
0	1	1
0	0	0
0	0	0
0	0	0
2	4	6
1	0	1
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	1	1
0	0	0
0	0	0
0	4	4
0	0	0
0	0	0
0	0	0
0	1	1
0	0	0
0	0	0
0	0	0
0	2	2
0	4	4
0	3	3
0	4	4
0	3	3
0	4	4
0	3	3
0	1	1
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	6	6
0	1	1
0	3	3
0	5	5
0	1	1
0	4	4
0	2	2
0	13	13
0	13	13
0	13	13
0	15	15
0	11	11
0	14	14
0	1	1
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
40	1	41
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
2	1	3
0	1	1
0	0	0
0	0	0
43	27	70
0	4	4
0	5	5
0	2	2
6	33	39
2	26	28
0	4	4
0	4	4
0	369	369
24	369	393
0	0	0
0	0	0
0	0	0
54	3	57
0	1	1
8	82	90
0	1	1
0	81	81
7	57	64
0	1	1
0	1	1
0	6	6
0	0	0
0	20	20
0	530	530
0	529	529
0	77	77
0	86	86
0	234	234
0	168	168
0	277	277
0	471	471
1	39	40
0	38	38
0	439	439
0	445	445
0	2	2
1	4	5
0	3	3
0	0	0
0	6	6
0	3	3
0	7	7
0	0	0
0	3	3
0	2	2
0	4	4
1	4	5
0	1	1
0	0	0
0	0	0
0	1	1
0	0	0
0	0	0
1	0	1
17	0	17
2	534	536
1	7	8
34	136	170
0	8	8
4	549	553
0	6	6
0	0	0
0	0	0
1	131	132
0	11	11
0	255	255
0	2	2
0	1	1
0	3	3
0	2	2
0	34	34
0	38	38
0	19	19
0	24	24
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	1	1
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	2	2
0	0	0
0	0	0
718	6	724
0	3	3
0	0	0
1	0	1
0	88	88
0	6	6
0	88	88
0	88	88
0	88	88
0	0	0
1	0	1
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
14	0	14
0	0	0
0	0	0
0	0	0
0	0	0
0	16	16
0	6	6
0	2902	2902
0	2822	2822
1	2903	2904
5	8	13
0	2869	2869
0	238	238
0	1	1
0	863	863
0	0	0
9	1	10
0	2	2
0	0	0
0	24	24
2780	51	2831
3	14	17
0	33	33
0	28	28
7	0	7
0	0	0
2	0	2
0	0	0
0	4	4
4	4	8
0	4	4
0	0	0
0	0	0
0	0	0
0	2	2
0	2	2
0	2	2
0	0	0
0	0	0
0	77	77
1	77	78
0	73	73
0	67	67
0	0	0
0	3	3
0	10	10
0	0	0
0	1	1
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	4	4
1	3	4
1	3	4
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	1	1
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
1	21798	21799
43	21658	21701
0	21769	21769
0	21795	21795
2	333	335
0	1	1
0	22	22
0	8	8
0	25	25
0	6	6
0	16	16
0	3	3
0	0	0
0	9	9
1	14	15
1	0	1
0	0	0
9	0	9
0	0	0
