unique_reads	ambig_reads	total_reads
1	0	1
0	1	1
0	0	0
0	0	0
1	0	1
0	0	0
0	0	0
0	0	0
0	0	0
0	12	12
0	5	5
0	2550	2550
0	2502	2502
0	2551	2551
1	2	3
0	2504	2504
0	196	196
0	0	0
0	940	940
0	0	0
7	0	7
1	0	1
0	0	0
0	13	13
3791	49	3840
6	29	35
0	19	19
0	15	15
5	0	5
0	0	0
0	0	0
0	0	0
0	2	2
4	2	6
0	2	2
0	0	0
1	0	1
0	0	0
0	2	2
0	2	2
0	1	1
0	0	0
0	0	0
0	121	121
0	121	121
0	117	117
0	114	114
0	0	0
0	4	4
0	15	15
0	0	0
0	2	2
0	0	0
2	1	3
0	0	0
0	0	0
0	1	1
0	4	4
0	3	3
2	3	5
0	0	0
0	0	0
0	0	0
0	0	0
2	0	2
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	15977	15977
15	15866	15881
0	15923	15923
0	15975	15975
0	212	212
0	4	4
0	25	25
0	11	11
0	25	25
0	5	5
0	8	8
0	4	4
0	2	2
0	15	15
1	16	17
0	0	0
0	0	0
6	0	6
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
1	2	3
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
79	1	80
0	0	0
0	0	0
37	3	40
2	5	7
0	8	8
0	1	1
0	1	1
0	0	0
0	0	0
0	10	10
0	49	49
0	50	50
0	44	44
7	12	19
0	9	9
425	462	887
1	415	416
0	310	310
243	69	312
0	1	1
0	69	69
0	1	1
1	0	1
5	0	5
0	0	0
0	0	0
0	0	0
1	0	1
0	0	0
204	4	208
0	0	0
0	32	32
46	0	46
0	32	32
0	0	0
0	0	0
0	0	0
0	0	0
0	2	2
0	5	5
0	0	0
0	2	2
0	1	1
0	0	0
0	1	1
0	0	0
0	2	2
0	2	2
0	2	2
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	3	3
0	0	0
0	0	0
0	0	0
2	428	430
0	422	422
0	250	250
0	398	398
0	428	428
0	0	0
0	0	0
1	0	1
0	0	0
35	96	131
0	95	95
0	12	12
0	0	0
0	0	0
0	0	0
0	0	0
69	74	143
0	73	73
0	43	43
0	1	1
11	0	11
3	0	3
1	4	5
75	12	87
0	1	1
0	7	7
3	0	3
0	0	0
0	0	0
0	0	0
1	0	1
0	0	0
0	91	91
0	187	187
0	188	188
19	3	22
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	140	140
0	137	137
0	130	130
1	4	5
0	18	18
0	17	17
0	19	19
0	19	19
0	121	121
0	22	22
0	0	0
0	0	0
0	96	96
0	95	95
0	96	96
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	8	8
0	0	0
